"Abilene, TX",10180,2004,1,129.6,-2.66
"Abilene, TX",10180,2004,2,131.92,-2.63
"Abilene, TX",10180,2004,3,133.25,-2.7
"Abilene, TX",10180,2004,4,134.18,-2.75
"Abilene, TX",10180,2005,1,136.11,-2.81
"Abilene, TX",10180,2005,2,141.76,-2.88
"Abilene, TX",10180,2005,3,142.28,-2.83
"Abilene, TX",10180,2005,4,144.77,-2.99
"Abilene, TX",10180,2006,1,150.19,-3.03
"Abilene, TX",10180,2006,2,150.98,-3.01
"Abilene, TX",10180,2006,3,154.82,-3.07
"Abilene, TX",10180,2006,4,157.54,-3.17
"Abilene, TX",10180,2007,1,161.91,-3.34
"Abilene, TX",10180,2007,2,163.38,-3.21
"Abilene, TX",10180,2007,3,162.51,-3.18
"Abilene, TX",10180,2007,4,162.94,-3.31
"Abilene, TX",10180,2008,1,164.54,-3.3
"Abilene, TX",10180,2008,2,164.06,-3.28
"Abilene, TX",10180,2008,3,165.28,-3.35
"Abilene, TX",10180,2008,4,168.59,-3.59
"Abilene, TX",10180,2009,1,170.04,-3.38
"Abilene, TX",10180,2009,2,168.96,-3.36
"Abilene, TX",10180,2009,3,170.17,-3.57
"Abilene, TX",10180,2009,4,168.92,-3.53
"Abilene, TX",10180,2010,1,169.78,-3.61
"Abilene, TX",10180,2010,2,167.86,-3.49
"Abilene, TX",10180,2010,3,170.49,-3.5
"Abilene, TX",10180,2010,4,169.44,-3.43
"Abilene, TX",10180,2011,1,167.62,-3.5
"Abilene, TX",10180,2011,2,166.12,-3.43
"Abilene, TX",10180,2011,3,169.03,-3.53
"Abilene, TX",10180,2011,4,166.82,-3.46
"Abilene, TX",10180,2012,1,168.68,-3.48
"Abilene, TX",10180,2012,2,169.28,-3.47
"Abilene, TX",10180,2012,3,172.26,-3.54
"Abilene, TX",10180,2012,4,170.25,-3.57
"Abilene, TX",10180,2013,1,173,-3.54
"Abilene, TX",10180,2013,2,172.83,-3.55
"Abilene, TX",10180,2013,3,177.55,-3.63
"Abilene, TX",10180,2013,4,180.22,-3.91
"Abilene, TX",10180,2014,1,181.9,-4.11
"Abilene, TX",10180,2014,2,184.81,-3.92
"Abilene, TX",10180,2014,3,187.36,-3.9
"Abilene, TX",10180,2014,4,187.77,-4.17
"Abilene, TX",10180,2015,1,184.1,-3.97
"Abilene, TX",10180,2015,2,190.19,-4.01
"Abilene, TX",10180,2015,3,192.3,-4.07
"Abilene, TX",10180,2015,4,193.92,-4.22
"Abilene, TX",10180,2016,1,194.98,-4.56
"Abilene, TX",10180,2016,2,197.56,-4.2
"Abilene, TX",10180,2016,3,202.23,-4.23
"Abilene, TX",10180,2016,4,203.51,-4.46
"Abilene, TX",10180,2017,1,199.98,-4.36
"Abilene, TX",10180,2017,2,207.87,-4.52
"Abilene, TX",10180,2017,3,210.92,-4.45
"Abilene, TX",10180,2017,4,208.3,-4.56
"Abilene, TX",10180,2018,1,208.87,-4.56
"Abilene, TX",10180,2018,2,222.18,-4.69
"Abilene, TX",10180,2018,3,218.76,-4.64
"Abilene, TX",10180,2018,4,226.27,-4.82
"Abilene, TX",10180,2019,1,218.2,-4.75
"Abilene, TX",10180,2019,2,227.99,-4.79
"Abilene, TX",10180,2019,3,229.12,-4.82
"Abilene, TX",10180,2019,4,230.82,-4.99
"Abilene, TX",10180,2020,1,233.73,-4.97
